organization_id,pipeline_type,content,language,references,ncbi_tax_id,scientific_name,rank,superkingdom,kingdom,phylum,class,order,family,genus,species,organization_name
2,Virome,"Hepatitis B virus (HBV) is a member of the Orthohepadnavirus genus in the Hepadnaviridae family. Members of this family present partially doublestranded DNA genomes of approximately 3,200 bp. HBV is the etiological agent of Hepatitis B, a disease of acute or chronic manifestation, infecting around 257 millions of people around the world according to the WHO (Report on hepatitis B, 2019). Currently, 8 genotypes are known to circulate in the world (AH), plus several subgenotypes reflecting high genomic diversity. Using this technique, it was possible to recover a complete or partial genome of the Hepatitis B virus.",EN,"World health Organization (WHO). Hepatitis B. Fact sheet. Revised July 2019. Last accessed in Jan 2020. https://www.who.int/news-room/fact-sheets/detail/hepatitis-b., ",68416,Woolly monkey hepatitis B virus,Species,Viruses,Pararnavirae,Artverviricota,Revtraviricetes,Blubervirales,Hepadnaviridae,Orthohepadnavirus,Woolly monkey hepatitis B virus,HIAE
2,Metagenomic,"O virus da Hepatite B, ou HBV, e membro do genero Orthohepadnavirus da familia Hepadnaviridae. Membros desta familia apresentam genoma de DNA parcialmente duplafita de aproximadamente 3,200 pb. HBV e o agente etiologico da Hepatite B, uma doenca de evolucao aguda ou cronica, que a Organizacao Mundial da Saude estima infectar 257 milhoes de pessoas no mundo (Relatorio da Organizacao Mundial da Saude sobre Hepatite B, 2019). Atualmente sao conhecidos pelo menos 8 genotipos de HBV (AH), e dentre estes, varios subgenotipos que refletem sua alta diversidade genetica deste virus. Atraves da tecnica empregada neste exame, foi possivel a identificacao do genoma completo ou parcial do virus da hepatite B.",PT_BR,"World health Organization (WHO). Hepatitis B. Fact sheet. Revised July 2019. Last accessed in Jan 2020. https://www.who.int/news-room/fact-sheets/detail/hepatitis-b., ",68416,Woolly monkey hepatitis B virus,Species,Viruses,Pararnavirae,Artverviricota,Revtraviricetes,Blubervirales,Hepadnaviridae,Orthohepadnavirus,Woolly monkey hepatitis B virus,HIAE
2,Metagenomic,"Hepatitis B virus (HBV) is a member of the Orthohepadnavirus genus in the Hepadnaviridae family. Members of this family present partially doublestranded DNA genomes of approximately 3,200 bp. HBV is the etiological agent of Hepatitis B, a disease of acute or chronic manifestation, infecting around 257 millions of people around the world according to the WHO (Report on hepatitis B, 2019). Currently, 8 genotypes are known to circulate in the world (AH), plus several subgenotypes reflecting high genomic diversity. Using this technique, it was possible to recover a complete or partial genome of the Hepatitis B virus.",EN,"World health Organization (WHO). Hepatitis B. Fact sheet. Revised July 2019. Last accessed in Jan 2020. https://www.who.int/news-room/fact-sheets/detail/hepatitis-b., ",68416,Woolly monkey hepatitis B virus,Species,Viruses,Pararnavirae,Artverviricota,Revtraviricetes,Blubervirales,Hepadnaviridae,Orthohepadnavirus,Woolly monkey hepatitis B virus,HIAE
2,Metagenomic,"Mycoplasma hominis e uma bacteria de crescimento lento, pertencente ao genero Mycoplasma, caracterizada pela ausencia de parede celular. Geralmente esta associada a infeccoes do trato geniturinario, mas ocasionalmente pode causar infeccoes como artrite septica, infeccao de protese articular, infeccoes do sistema nervoso central (SNC), endocardite infecciosa e formacao de abscesso; especialmente em individuos imunocomprometidos ou em situacoes especificas, como apos cirurgias ou procedimentos medicos invasivos.",PT_BR,"Stabler S, Faure E, Duployez C, Wallet F, Dessein R, Le Guern R. The Brief Case: Mycoplasma hominis Extragenital Abscess. J Clin Microbiol. 2021, ",2098,Metamycoplasma hominis,Species,Bacteria,Unknown,Mycoplasmatota,Unknown,Mycoplasmoidales,Metamycoplasmataceae,Metamycoplasma,Metamycoplasma hominis,HIAE
1,Microbiome,Lachnospira NCBI Taxon ID: 28050 Bacteria,PT_BR,"Cite Share Lachnospira is a signature of antihistamine efficacy in chronic spontaneous urticaria. Liu R, Peng C, Jing D, Xiao Y, Zhu W, Zhao S, Zhang J, Chen X, Li J. Exp Dermatol. 2022 Feb;31(2):242-247. doi: 10.1111/exd.14460. Epub 2021 Sep 30. PMID: 34558729, https://pubmed.ncbi.nlm.nih.gov/?term=Lachnospira",28050,Lachnospira,Genus,Bacteria,Unknown,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Lachnospira,Unknown,Vars 
1,Metagenomic,CANDIDA INTERP. EUCARIOTOS.,EN,"Candida sojae . EUCARIOTOS., ",52253,Candida sojae,Species,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida sojae,Vars
1,Metagenomic,"Um novo sifovirus, vB_PagS_MED16 (MED16) foi isolado na Lituania usando Pantoea agglomerans cepa BSL para a propagacao de fagos. O genoma de DNA de fita dupla de MED16 (46.103 pb) contem 73 quadros de leitura aberta (ORFs) previstos que codificam proteinas, mas nenhum tRNA. Nossa analise comparativa de sequencias revelou que 26 dessas ORFs codificam proteinas unicas que nao possuem identidade confiavel quando comparadas as entradas do banco de dados. Com base na analise filogenetica, MED16 representa um novo genero com morfologia de sifovirus. No total, 35 ORFs MED16 receberam uma anotacao funcional putativa, incluindo aquelas que codificam as proteinas responsaveis ​​pela morfogenese do virion, interacoes fagohospedeiro e metabolismo do DNA. Alem disso, um gene que codifica um preQ 0DNA desoxirribosiltransferase (DpdA) esta presente no genoma de MED16 e a analise LCMS/MS indica DNA de fago modificado por 2'desoxi7amido7deazaguanosina (dADG), que, ate onde sabemos, nunca foi val",PT_BR,"Bacteriófago Pantoea vB_PagS_MED16-A Sifovírus contendo um DNA modificado por 2'-Desoxi-7-amido-7-deazaguanosina, https://pubmed.ncbi.nlm.nih.gov/34298953/",2499074,Pantoea phage vB_PagS_MED16,Species,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes,Caudoviricetes,Unknown,Pantoea phage vB_PagS_MED16,Vars
1,Microbiome,"A adesao estafilococica a uma superficie biotica ou abiotica e o primeiro evento critico no estabelecimento de uma infeccao por esses patogenos graves. Especialmente o Staphylococcus aureus abriga uma variedade de adesinas proteinaceas e nao proteinaceas que medeiam a ligacao a uma infinidade de fatores do hospedeiro, como matriz extracelular e proteinas plasmaticas e celulas hospedeiras humanas, ou adesao intercelular, que e essencial para o acumulo de biofilme.",PT_BR,"Mecanismos de adesão dos estafilococos, https://pubmed.ncbi.nlm.nih.gov/21557060/",1279,Staphylococcus,Genus,Bacteria,Unknown,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Unknown,Vars
1,Virome,"Os coronavirus humanos (HCoVsOC43, HCoVs 229E, HCoVs NL63 e HCoVsHKU1) apresentam distribuicao mundial e sao responsaveis por infeccoes do trato respiratorio superior e inferior. Sao considerados a segunda causa mais comum de resfriado (Davis et al., 2018). O HCoVsHKU1 e HCoVNL63 podem causar em determinados grupos de risco (criancas, idosos e pacientes imunocomprometidos) quadros de bronquiolite e pneumonia. Mais recentemente, um novo virus designado de SARSCoV2 se tornou responsavel pela pandemia mundial da sindrome respiratoria COVID19. Atraves da tecnica empregada neste exame, foi possivel a recuperacao do genoma completo ou parcial de um Coronavirus.",PT_BR,"Davis, Brian M., et al. ""Human coronaviruses and other respiratory infections in young adults on a university campus: prevalence, symptoms, and shedding."" Influenza and other respiratory viruses 12.5 (2018): 582-590., ",11137,Human coronavirus 229E,Species,Viruses,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,Alphacoronavirus,Human coronavirus 229E,Vars
1,Metagenomic,"Os coronavirus humanos (HCoVsOC43, HCoVs 229E, HCoVs NL63 e HCoVsHKU1) apresentam distribuicao mundial e sao responsaveis por infeccoes do trato respiratorio superior e inferior. Sao considerados a segunda causa mais comum de resfriado (Davis et al., 2018). O HCoVsHKU1 e HCoVNL63 podem causar em determinados grupos de risco (criancas, idosos e pacientes imunocomprometidos) quadros de bronquiolite e pneumonia. Mais recentemente, um novo virus designado de SARSCoV2 se tornou responsavel pela pandemia mundial da sindrome respiratoria COVID19. Atraves da tecnica empregada neste exame, foi possivel a recuperacao do genoma completo ou parcial de um Coronavirus.",PT_BR,"Davis, Brian M., et al. ""Human coronaviruses and other respiratory infections in young adults on a university campus: prevalence, symptoms, and shedding."" Influenza and other respiratory viruses 12.5 (2018): 582-590., ",11137,Human coronavirus 229E,Species,Viruses,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,Alphacoronavirus,Human coronavirus 229E,Vars
2,Metagenomic,"Streptococcus pyogenes e uma bacteria Grampositiva, βhemolitica pertencente a familia Streptococcaceae.Tambem conhecida como Streptococcus do Grupo A de Lancefield, e considerada uma das bacterias mais patogenicas dentro do genero (Facklam, 2002).  As infeccoes por este agente estao associadas a um amplo espectro de doencas, causando desde infeccoes benignas como faringite e impetigo, ate septicemia e fasciite necrotizante.  O genoma do S. pyogenes e composto por um unico cromossomo circular com um tamanho medio de 1,9 Mbp e inclui aproximadamente 1700 genes codificantes (Ferretti et al., 2001; SalvaSerra et al., 2020)",PT_BR,"Facklam R. What happened to the streptococci: overview of taxonomic and nomenclature changes. Clin Microbiol Rev. 2002 Oct;15(4):613-30.  Salvà-Serra F, Jaén-Luchoro D, Jakobsson HE, Gonzales-Siles L, Karlsson R, Busquets A, Gomila M, Bennasar-Figueras A, Russell JE, Fazal MA, Alexander S, Moore ERB. Complete genome sequences of Streptococcus pyogenes type strain reveal 100%-match between PacBio-solo and Illumina-Oxford Nanopore hybrid assemblies. Sci Rep. 2020 Jul 15;10(1):11656.  Ferretti JJ, McShan WM, Ajdic D, Savic DJ, Savic G, Lyon K, Primeaux C, Sezate S, Suvorov AN, Kenton S, Lai HS, Lin SP, Qian Y, Jia HG, Najar FZ, Ren Q, Zhu H, Song L, White J, Yuan X, Clifton SW, Roe BA, McLaughlin R. Complete genome sequence of an M1 strain of Streptococcus pyogenes. Proc Natl Acad Sci U S A. 2001 Apr 10;98(8):4658-63., ",1314,Streptococcus pyogenes,Species,Bacteria,Unknown,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pyogenes,HIAE
2,Virome,"Os coronavirus humanos (HCoVsOC43, HCoVs 229E, HCoVs NL63 e HCoVsHKU1) apresentam distribuicao mundial e sao responsaveis por infeccoes do trato respiratorio superior e inferior. Sao considerados a segunda causa mais comum de resfriado (Davis et al., 2018). O HCoVsHKU1 e HCoVNL63 podem causar em determinados grupos de risco (criancas, idosos e pacientes imunocomprometidos) quadros de bronquiolite e pneumonia. Mais recentemente, um novo virus designado de SARSCoV2 se tornou responsavel pela pandemia mundial da sindrome respiratoria COVID19. Atraves da tecnica empregada neste exame, foi possivel a recuperacao do genoma completo ou parcial de um Coronavirus.",PT_BR,"Davis, Brian M., et al. ""Human coronaviruses and other respiratory infections in young adults on a university campus: prevalence, symptoms, and shedding."" Influenza and other respiratory viruses 12.5 (2018): 582-590., ",11137,Human coronavirus 229E,Species,Viruses,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,Alphacoronavirus,Human coronavirus 229E,HIAE
2,Metagenomic,"Os coronavirus humanos (HCoVsOC43, HCoVs 229E, HCoVs NL63 e HCoVsHKU1) apresentam distribuicao mundial e sao responsaveis por infeccoes do trato respiratorio superior e inferior. Sao considerados a segunda causa mais comum de resfriado (Davis et al., 2018). O HCoVsHKU1 e HCoVNL63 podem causar em determinados grupos de risco (criancas, idosos e pacientes imunocomprometidos) quadros de bronquiolite e pneumonia. Mais recentemente, um novo virus designado de SARSCoV2 se tornou responsavel pela pandemia mundial da sindrome respiratoria COVID19. Atraves da tecnica empregada neste exame, foi possivel a recuperacao do genoma completo ou parcial de um Coronavirus.",PT_BR,"Davis, Brian M., et al. ""Human coronaviruses and other respiratory infections in young adults on a university campus: prevalence, symptoms, and shedding."" Influenza and other respiratory viruses 12.5 (2018): 582-590., ",11137,Human coronavirus 229E,Species,Viruses,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,Alphacoronavirus,Human coronavirus 229E,HIAE
1,Metagenomic,Cutibacterium acnes INTERPRETACAO BACTERIAS.,PT_BR,"Cutibacterium acnes ERENCIAS., ",1747,Cutibacterium acnes,Species,Bacteria,Unknown,Actinomycetota,Actinomycetes,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes,Vars
1,Metagenomic,Cutibacterium acnes INGLES INTERP. BACT.,EN,"Cutibacterium acnes ERENCIAS., ",1747,Cutibacterium acnes,Species,Bacteria,Unknown,Actinomycetota,Actinomycetes,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes,Vars
2,Virome,"Aichivirus (AiV) e um virus com morfologia icosaedrica que apresenta genoma de RNA fita simples com sentido positivo (8280 nucleotideos) e cadeia poli (A) que pertence ao genero Kobuvirus da familia Picornaviridae. Foi isolado pela primeira vez em 1989 a partir de amostras fecais de pacientes envolvidos em um surto de gastroenterite associada a ostras. AiV tem surgido como responsavel por surtos de gastroenterite aguda associada a diferentes alimentos em diferentes regioes do mundo Alem disso, varios estudos realizados no Japao, Alemanha, Franca, Tunisia e Espanha mostraram alta prevalencia de anticorpos AiV em adultos (entre 80% e 99%), o que e indicativo de uma grande exposicao a esse virus(Rivadulla; Romalde, 2020; Buesa; RodriguezDiaz, 2016). Atraves da tecnica empregada neste exame, foi possivel a recuperacao do genoma completo ou parcial do Aichivirus A.",PT_BR,"Buesa, Javier, and Jesús Rodriguez-Díaz. ""The molecular virology of enteric viruses."" Viruses in foods. Springer, Cham, 2016. 59-130. \sRivadulla, Enrique, and Jesús L. Romalde. ""A comprehensive review on human Aichi virus."" Virologica Sinica 35.5 (2020): 501-516., ",72149,Aichivirus A,Species,Viruses,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Kobuvirus,Aichivirus A,HIAE
2,Metagenomic,"Aichivirus (AiV) e um virus com morfologia icosaedrica que apresenta genoma de RNA fita simples com sentido positivo (8280 nucleotideos) e cadeia poli (A) que pertence ao genero Kobuvirus da familia Picornaviridae. Foi isolado pela primeira vez em 1989 a partir de amostras fecais de pacientes envolvidos em um surto de gastroenterite associada a ostras. AiV tem surgido como responsavel por surtos de gastroenterite aguda associada a diferentes alimentos em diferentes regioes do mundo Alem disso, varios estudos realizados no Japao, Alemanha, Franca, Tunisia e Espanha mostraram alta prevalencia de anticorpos AiV em adultos (entre 80% e 99%), o que e indicativo de uma grande exposicao a esse virus(Rivadulla; Romalde, 2020; Buesa; RodriguezDiaz, 2016). Atraves da tecnica empregada neste exame, foi possivel a recuperacao do genoma completo ou parcial do Aichivirus A.",PT_BR,"Buesa, Javier, and Jesús Rodriguez-Díaz. ""The molecular virology of enteric viruses."" Viruses in foods. Springer, Cham, 2016. 59-130. \sRivadulla, Enrique, and Jesús L. Romalde. ""A comprehensive review on human Aichi virus."" Virologica Sinica 35.5 (2020): 501-516., ",72149,Aichivirus A,Species,Viruses,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Kobuvirus,Aichivirus A,HIAE
